tconst	averageRating	numVotes
tt0028691	7.9	11550
tt0028692	6.3	204
tt0028693	6.4	119
tt0028695	6.2	614
tt0028696	7.0	591
tt0028697	7.4	643
tt0028701	7.0	19
tt0028702	5.7	9
tt0028704	6.7	15
tt0028705	6.1	82
tt0028707	6.7	1739
tt0028708	7.0	1917
tt0028709	7.0	1691
tt0028710	6.1	60
tt0028711	6.2	79
tt0028712	5.8	81
tt0028713	5.3	155
tt0028714	7.2	61
tt0028715	5.3	171
tt0028717	5.4	54
tt0028718	5.1	60
tt0028719	6.0	65
tt0028721	6.0	32
tt0028722	5.8	20
tt0028724	5.0	586
tt0028725	4.0	107
tt0028726	7.4	3127
tt0028728	5.9	87
tt0028729	6.9	168
tt0028730	6.4	10
tt0028732	6.3	101
tt0028733	5.9	113
tt0028736	6.6	36
tt0028737	7.3	1356
tt0028739	6.5	1817
tt0028740	6.5	25
tt0028741	6.0	10
tt0028742	5.7	87
tt0028743	5.3	36
tt0028744	6.5	27
tt0028745	5.3	33
tt0028746	6.5	54
tt0028747	6.7	64
tt0028748	6.1	113
tt0028749	6.3	125
tt0028750	4.6	16
tt0028751	6.1	10
tt0028753	5.1	118
tt0028754	5.8	70
tt0028755	4.7	314
tt0028756	5.5	58
tt0028757	6.8	2531
tt0028758	6.0	149
tt0028759	5.6	181
tt0028760	5.8	61
tt0028761	6.3	381
tt0028763	5.9	71
tt0028764	5.1	295
tt0028765	6.4	182
tt0028767	6.2	1566
tt0028768	5.6	94
tt0028770	6.6	661
tt0028771	6.6	11
tt0028772	7.5	15080
tt0028773	7.2	9266
tt0028774	6.2	88
tt0028776	5.1	202
tt0028777	6.0	14
tt0028779	5.5	32
tt0028780	6.8	137
tt0028782	5.7	39
tt0028783	6.0	187
tt0028784	5.1	115
tt0028785	6.5	680
tt0028786	6.6	11
tt0028787	6.1	168
tt0028788	5.9	332
tt0028789	5.5	163
tt0028790	6.0	6
tt0028791	7.6	762
tt0028793	7.3	16
tt0028794	5.9	209
tt0028795	6.1	29
tt0028796	6.7	979
tt0028797	5.8	23
tt0028798	5.5	74
tt0028799	6.0	315
tt0028800	6.5	927
tt0028802	5.2	71
tt0028803	5.6	77
tt0028804	6.9	2673
tt0028805	5.7	25
tt0028806	6.4	300
tt0028807	6.2	317
tt0028808	6.1	237
tt0028809	6.4	139
tt0028810	5.7	41
tt0028812	6.0	34
tt0028814	5.7	61
tt0028815	7.0	89
tt0028816	7.5	4501
tt0028817	6.0	115
tt0028818	7.3	2279
tt0028819	6.0	351
tt0028820	5.8	321
tt0028821	7.0	32
tt0028827	6.4	896
tt0028828	7.4	39
tt0028829	6.5	863
tt0028830	6.0	120
tt0028832	5.9	13
tt0028833	7.4	35
tt0028835	6.7	219
tt0028836	5.9	259
tt0028838	7.3	81
tt0028841	6.2	180
tt0028842	6.6	1646
tt0028843	6.1	589
tt0028844	6.4	130
tt0028845	5.7	77
tt0028846	6.2	91
tt0028847	7.0	605
tt0028848	4.8	14
tt0028849	4.7	32
tt0028850	6.7	860
tt0028851	6.7	25
tt0028852	6.4	243
tt0028854	5.8	38
tt0028855	7.0	19
tt0028856	6.5	116
tt0028857	6.1	21
tt0028858	6.2	10
tt0028859	6.2	159
tt0028860	6.3	171
tt0028861	6.4	32
tt0028865	6.0	80
tt0028866	6.0	91
tt0028868	5.4	206
tt0028870	5.0	72
tt0028872	6.5	2089
tt0028873	6.8	445
tt0028874	6.2	520
tt0028875	7.3	179
tt0028876	5.6	138
tt0028877	7.2	95
tt0028878	7.3	35
tt0028879	4.8	19
tt0028880	6.2	281
tt0028882	6.3	497
tt0028884	5.2	40
tt0028885	6.3	9
tt0028886	7.1	283
tt0028887	6.0	269
tt0028888	6.0	155
tt0028890	5.3	77
tt0028891	5.9	460
tt0028892	6.5	11
tt0028893	6.7	254
tt0028894	5.7	140
tt0028895	6.0	33
tt0028896	7.1	137
tt0028897	5.5	10
tt0028900	5.6	6
tt0028902	5.1	15
tt0028903	5.6	19
tt0028904	6.6	32
tt0028905	6.8	174
tt0028906	7.2	40
tt0028907	6.1	271
tt0028908	5.2	18
tt0028909	7.6	28
tt0028910	5.9	16
tt0028912	7.4	42
tt0028913	6.7	12
tt0028914	5.8	94
tt0028915	5.7	147
tt0028916	8.4	15
tt0028917	7.4	10
tt0028918	6.8	141
tt0028919	7.1	15
tt0028920	6.6	145
tt0028921	5.2	11
tt0028922	7.8	10
tt0028923	2.9	35
tt0028924	7.2	15
tt0028925	6.2	329
tt0028926	6.9	10
tt0028927	5.9	100
tt0028929	5.4	57
tt0028930	5.5	49
tt0028931	5.7	135
tt0028932	6.1	34
tt0028933	5.7	177
tt0028934	5.6	188
tt0028935	6.4	100
tt0028936	5.5	46
tt0028937	7.4	186
tt0028938	6.0	15
tt0028939	6.4	250
tt0028940	6.5	67
tt0028941	5.7	265
tt0028942	5.6	130
tt0028943	5.5	119
tt0028944	7.5	5649
tt0028945	6.6	518
tt0028946	6.0	70
tt0028947	7.4	611
tt0028949	6.7	42
tt0028950	8.1	40363
tt0028951	5.9	112
tt0028952	6.4	85
tt0028953	6.7	821
tt0028955	6.7	928
tt0028956	5.9	395
tt0028957	6.6	116
tt0028958	6.1	654
tt0028959	6.6	171
tt0028960	7.7	772
tt0028966	7.3	838
tt0028967	6.1	87
tt0028968	6.1	69
tt0028969	5.8	84
tt0028970	5.6	149
tt0028971	5.5	172
tt0028973	6.7	45
tt0028974	6.0	687
tt0028976	6.4	36
tt0028977	6.8	44
tt0028978	6.4	107
tt0028980	7.4	566
tt0028981	6.8	1913
tt0028982	5.7	124
tt0028983	7.0	78
tt0028984	6.2	27
tt0028985	5.6	78
tt0028986	6.3	101
tt0028987	7.4	238
tt0028988	7.2	5240
tt0028990	7.8	7
tt0028992	6.2	47
tt0028993	5.6	106
tt0028994	5.6	117
tt0028995	5.6	95
tt0028996	6.3	30
tt0028997	5.2	140
tt0028998	5.8	254
tt0028999	6.1	40
tt0029000	6.4	454
tt0029001	6.4	203
tt0029002	7.3	2769
tt0029003	6.6	58
tt0029004	5.9	226
tt0029005	4.8	135
tt0029006	4.9	383
tt0029008	6.1	31
tt0029009	5.7	194
tt0029010	6.4	874
tt0029011	6.2	117
tt0029012	6.0	192
tt0029014	5.8	29
tt0029019	5.7	219
tt0029020	6.6	217
tt0029021	7.4	321
tt0029022	6.0	180
tt0029023	5.1	41
tt0029024	6.3	51
tt0029025	7.5	65
tt0029026	6.0	202
tt0029027	6.6	315
tt0029028	5.1	592
tt0029030	7.1	3231
tt0029031	1.0	22
tt0029032	8.1	18
tt0029033	4.1	19
tt0029034	5.8	223
tt0029035	7.0	342
tt0029036	6.1	581
tt0029037	7.0	382
tt0029038	6.2	266
tt0029039	6.6	206
tt0029040	6.2	368
tt0029041	6.1	11
tt0029043	5.9	140
tt0029044	6.0	230
tt0029045	2.1	29
tt0029046	6.2	255
tt0029047	6.7	2777
tt0029050	6.8	871
tt0029052	4.4	65
tt0029053	5.5	79
tt0029054	6.1	61
tt0029055	5.2	31
tt0029056	6.3	775
tt0029057	6.2	121
tt0029058	7.3	2821
tt0029060	5.8	22
tt0029061	6.3	349
tt0029062	6.6	26
tt0029064	6.1	356
tt0029065	7.1	48
tt0029066	6.0	178
tt0029068	5.9	42
tt0029069	5.9	22
tt0029070	6.4	37
tt0029071	5.2	50
tt0029072	6.5	188
tt0029073	6.7	117
tt0029074	6.5	109
tt0029075	6.6	15
tt0029076	4.6	32
tt0029077	7.4	350
tt0029078	5.8	210
tt0029079	6.9	39
tt0029080	7.2	4178
tt0029081	6.3	1583
tt0029082	6.2	511
tt0029083	6.0	109
tt0029084	5.4	70
tt0029085	6.5	11
tt0029086	5.2	17
tt0029087	6.8	1562
tt0029088	5.8	11
tt0029089	6.5	100
tt0029090	4.1	13
tt0029091	6.1	8
tt0029092	5.9	84
tt0029093	6.8	35
tt0029094	6.3	23
tt0029095	7.0	10
tt0029096	6.8	71
tt0029097	5.3	64
tt0029098	6.7	46
tt0029099	7.9	244
tt0029102	6.1	282
tt0029103	5.9	56
tt0029104	6.4	31
tt0029105	6.0	66
tt0029107	7.1	12
tt0029108	6.2	224
tt0029109	5.5	172
tt0029110	5.9	11
tt0029111	5.3	107
tt0029112	5.3	144
tt0029114	5.3	76
tt0029115	6.3	38
tt0029116	7.1	33
tt0029117	5.5	42
tt0029118	6.7	1898
tt0029119	6.3	331
tt0029120	6.4	1780
tt0029121	7.0	18
tt0029122	5.6	61
tt0029123	6.0	53
tt0029124	5.4	43
tt0029125	5.7	100
tt0029126	5.9	109
tt0029127	5.7	138
tt0029129	5.9	59
tt0029130	5.2	113
tt0029132	6.3	472
tt0029133	6.6	82
tt0029135	6.3	71
tt0029136	6.3	43
tt0029137	6.3	42
tt0029141	6.6	15
tt0029142	5.7	8
tt0029143	5.6	127
tt0029144	5.0	144
tt0029145	5.6	206
tt0029146	7.1	9673
tt0029147	6.5	78
tt0029148	6.1	289
tt0029149	6.9	790
tt0029150	6.5	138
tt0029151	6.9	471
tt0029153	5.6	62
tt0029154	6.5	543
tt0029155	6.1	81
tt0029157	5.9	497
tt0029158	5.4	314
tt0029159	6.1	369
tt0029160	6.9	41
tt0029161	7.5	3691
tt0029162	7.6	15313
tt0029163	5.6	63
tt0029164	7.3	360
tt0029165	6.9	1015
tt0029166	5.4	237
tt0029167	6.0	194
tt0029168	6.2	72
tt0029169	5.8	101
tt0029170	6.2	55
tt0029171	6.5	724
tt0029174	5.9	78
tt0029176	4.6	36
tt0029177	6.1	219
tt0029178	7.0	46
tt0029179	7.1	564
tt0029186	7.7	99
tt0029187	5.5	13
tt0029188	7.1	1271
tt0029189	7.3	16
tt0029190	6.4	532
tt0029191	7.1	146
tt0029192	8.1	10291
tt0029193	5.3	226
tt0029194	5.8	16
tt0029196	5.7	156
tt0029197	6.8	30
tt0029199	5.6	128
tt0029200	6.2	58
tt0029201	6.9	1711
tt0029202	6.4	75
tt0029204	5.7	208
tt0029205	5.7	21
tt0029206	6.1	178
tt0029207	5.3	487
tt0029209	5.5	189
tt0029210	7.0	1041
tt0029211	6.2	118
tt0029214	6.4	95
tt0029215	6.9	28
tt0029217	7.1	5305
tt0029218	6.1	266
tt0029219	4.8	167
tt0029220	7.1	18
tt0029222	7.2	1247
tt0029223	5.4	137
tt0029224	6.0	169
tt0029225	6.2	26
tt0029226	5.5	50
tt0029228	5.5	24
tt0029229	6.2	71
tt0029230	4.4	17
tt0029231	5.6	185
tt0029232	3.1	34
tt0029234	5.1	32
tt0029235	6.0	73
tt0029237	6.6	609
tt0029238	5.9	135
tt0029240	6.0	78
tt0029241	6.4	80
tt0029243	5.9	18
tt0029244	5.6	15
tt0029245	5.2	141
tt0029246	6.4	78
tt0029247	6.6	14
tt0029248	5.7	84
tt0029250	6.3	35
tt0029252	6.3	27
tt0029253	5.5	136
tt0029256	6.4	68
tt0029257	7.1	1160
tt0029259	5.7	33
tt0029260	6.9	933
tt0029261	7.0	284
tt0029263	6.3	297
tt0029264	7.5	36
tt0029266	6.2	144
tt0029267	5.5	291
tt0029269	5.2	14
tt0029270	4.9	13
tt0029271	7.4	76
tt0029272	6.1	25
tt0029273	6.3	44
tt0029274	6.1	152
tt0029277	5.8	238
tt0029278	6.3	11
tt0029279	6.0	119
tt0029280	6.1	68
tt0029281	5.4	33
tt0029282	6.9	232
tt0029283	6.3	425
tt0029284	7.2	12208
tt0029286	5.7	21
tt0029287	4.8	96
tt0029288	6.3	33
tt0029289	4.7	186
tt0029290	6.5	38
tt0029291	6.7	271
tt0029292	6.4	151
tt0029293	6.2	80
tt0029295	7.0	20
tt0029296	6.5	67
tt0029297	6.6	740
tt0029298	6.2	76
tt0029299	7.8	16
tt0029300	4.9	27
tt0029301	5.8	293
tt0029302	5.7	112
tt0029303	5.3	219
tt0029304	6.1	78
tt0029305	7.1	63
tt0029306	7.3	168
tt0029307	5.4	22
tt0029308	6.4	188
tt0029309	6.3	1187
tt0029310	7.2	3227
tt0029311	6.2	526
tt0029312	5.0	28
tt0029314	7.6	2398
tt0029318	5.7	173
tt0029319	6.6	464
tt0029320	7.7	19
tt0029321	6.8	243
tt0029322	6.8	7576
tt0029323	6.7	30
tt0029326	6.7	158
tt0029327	5.8	90
tt0029328	5.6	190
tt0029329	5.2	26
tt0029330	4.8	20
tt0029332	7.5	16
tt0029334	5.5	274
tt0029335	7.4	1925
tt0029336	5.8	111
tt0029337	5.2	200
tt0029338	6.2	113
tt0029339	7.7	5210
tt0029340	5.2	68
tt0029341	6.7	28
tt0029343	5.9	142
tt0029344	6.1	21
tt0029345	6.7	689
tt0029346	6.0	149
tt0029347	6.7	1335
tt0029348	6.3	18
tt0029349	6.3	197
tt0029350	7.0	849
tt0029351	4.4	20
tt0029352	7.0	279
tt0029353	6.6	31
tt0029354	6.2	75
tt0029356	6.7	110
tt0029357	4.6	53
tt0029358	7.1	428
tt0029360	7.1	64
tt0029361	5.9	249
tt0029362	5.2	111
tt0029363	5.4	31
tt0029364	4.8	192
tt0029365	5.5	317
tt0029366	6.2	138
tt0029367	6.4	203
tt0029368	7.0	8
tt0029370	7.1	469
tt0029371	6.7	114
tt0029372	4.9	16
tt0029373	5.7	176
tt0029374	5.4	86
tt0029375	6.5	25
tt0029376	5.8	105
tt0029377	5.3	592
tt0029378	4.2	30
tt0029380	5.5	26
tt0029381	6.1	247
tt0029383	5.2	20
tt0029384	5.6	196
tt0029385	6.0	343
tt0029386	6.3	165
tt0029387	5.9	14
tt0029388	5.8	384
tt0029389	7.1	76
tt0029391	6.5	479
tt0029394	6.9	656
tt0029395	6.5	1165
tt0029396	6.4	75
tt0029397	7.6	85
tt0029398	7.7	9
tt0029399	5.1	40
tt0029400	6.4	246
tt0029401	5.4	588
tt0029402	6.4	510
tt0029403	7.2	152
tt0029404	6.5	48
tt0029405	7.2	265
tt0029406	5.8	28
tt0029407	3.8	20
tt0029408	7.4	599
tt0029409	5.4	30
tt0029410	6.7	34
tt0029411	5.7	232
tt0029412	4.8	11
tt0029413	6.6	519
tt0029415	7.7	1205
tt0029416	5.3	28
tt0029421	6.3	325
tt0029422	6.5	247
tt0029423	6.9	274
tt0029424	6.4	229
tt0029425	6.6	397
tt0029426	7.3	694
tt0029427	6.3	331
tt0029428	6.7	253
tt0029429	6.4	647
tt0029430	6.3	437
tt0029431	6.3	474
tt0029432	6.3	273
tt0029433	6.0	99
tt0029435	5.2	120
tt0029436	6.6	19
tt0029437	6.3	97
tt0029440	7.2	3078
tt0029442	7.6	5313
tt0029443	6.1	124
tt0029444	7.1	270
tt0029445	5.6	183
tt0029446	5.8	263
tt0029447	6.4	165
tt0029448	5.7	168
tt0029449	6.5	22
tt0029451	7.7	91
tt0029453	7.7	8447
tt0029454	6.2	1355
tt0029458	4.5	34
tt0029459	7.6	9
tt0029461	6.9	71
tt0029462	5.8	113
tt0029463	5.2	22
tt0029464	4.1	17
tt0029466	6.4	105
tt0029467	5.8	370
tt0029468	5.2	44
tt0029472	5.6	89
tt0029473	6.1	83
tt0029475	5.6	160
tt0029476	6.5	53
tt0029477	5.4	93
tt0029478	6.7	179
tt0029481	6.1	43
tt0029482	5.6	252
tt0029483	4.3	58
tt0029484	6.5	30
tt0029485	4.8	90
tt0029486	5.8	257
tt0029487	5.7	35
tt0029488	5.0	148
tt0029489	5.6	31
tt0029490	6.4	698
tt0029491	6.3	321
tt0029492	7.0	130
tt0029493	5.2	54
tt0029494	5.8	28
tt0029496	5.5	85
tt0029497	6.2	281
tt0029498	5.3	163
tt0029499	6.0	625
tt0029500	6.3	21
tt0029501	4.7	261
tt0029502	6.5	239
tt0029503	7.3	14
tt0029504	7.5	186
tt0029505	6.5	239
tt0029506	4.8	19
tt0029507	4.8	12
tt0029508	5.9	286
tt0029511	6.5	2383
tt0029512	6.1	50
tt0029515	6.1	112
tt0029516	6.5	2103
tt0029517	5.5	181
tt0029519	6.1	44
tt0029520	7.0	8
tt0029522	5.5	33
tt0029523	9.5	13
tt0029524	7.8	11
tt0029525	7.3	21
tt0029526	5.3	338
tt0029527	5.5	234
tt0029528	5.2	86
tt0029529	6.2	541
tt0029530	6.8	121
tt0029531	6.1	107
tt0029532	5.8	70
tt0029533	6.8	26
tt0029535	5.3	197
tt0029536	7.7	25
tt0029537	5.5	45
tt0029538	6.2	133
tt0029539	7.0	1157
tt0029541	5.4	705
tt0029542	4.8	625
tt0029543	6.4	180
tt0029544	4.6	148
tt0029545	6.2	39
tt0029546	7.4	8192
tt0029547	6.3	33
tt0029549	6.4	42
tt0029550	5.6	36
tt0029551	6.2	570
tt0029553	6.1	49
tt0029555	5.7	56
tt0029556	6.1	78
tt0029557	7.0	1409
tt0029559	6.5	66
tt0029562	7.0	371
tt0029563	5.2	47
tt0029564	6.1	7
tt0029565	5.7	838
tt0029566	4.6	24
tt0029567	7.1	18
tt0029568	4.6	197
tt0029569	6.7	67
tt0029570	5.7	27
tt0029571	5.8	327
tt0029572	5.5	33
tt0029573	5.7	249
tt0029574	7.5	644
tt0029575	3.8	16
tt0029577	6.3	237
tt0029578	4.5	259
tt0029579	6.4	448
tt0029580	5.3	47
tt0029581	6.5	737
tt0029582	6.1	15
tt0029583	7.6	232808
tt0029584	6.2	287
tt0029588	6.2	1081
tt0029589	5.9	56
tt0029590	6.6	53
tt0029591	6.4	48
tt0029592	6.9	19
tt0029593	6.8	943
tt0029594	6.5	905
tt0029595	6.0	399
tt0029596	6.0	121
tt0029598	6.6	10
tt0029601	5.8	16
tt0029602	5.6	200
tt0029603	6.1	320
tt0029604	7.7	9574
tt0029605	6.7	1416
tt0029606	7.3	11571
tt0029607	6.6	13
tt0029608	7.4	6763
tt0029609	5.7	188
tt0029610	7.0	11
tt0029611	6.5	1243
tt0029614	6.1	245
tt0029615	5.2	23
tt0029616	8.1	10
tt0029617	5.7	331
tt0029620	5.8	236
tt0029621	5.9	13
tt0029622	5.7	402
tt0029624	5.6	153
tt0029625	5.5	34
tt0029626	6.1	963
tt0029627	4.7	93
tt0029628	5.7	54
tt0029629	6.1	100
tt0029630	6.9	20
tt0029631	7.1	37
tt0029633	5.4	20
tt0029635	5.9	51
tt0029636	5.3	111
tt0029637	5.1	84
tt0029638	5.7	35
tt0029641	6.7	27
tt0029643	5.6	24
tt0029644	6.0	9
tt0029646	6.4	240
tt0029648	6.9	1144
tt0029649	4.9	21
tt0029650	6.4	1794
tt0029651	6.4	32
tt0029652	5.5	125
tt0029653	7.6	13
tt0029654	5.8	234
tt0029655	5.5	234
tt0029656	6.3	420
tt0029657	5.5	148
tt0029658	7.2	2075
tt0029659	6.3	480
tt0029660	6.7	1304
tt0029661	6.3	343
tt0029662	6.6	726
tt0029663	6.0	74
tt0029664	6.3	697
tt0029665	7.2	682
tt0029666	5.8	31
tt0029667	6.8	114
tt0029668	5.7	64
tt0029669	6.4	92
tt0029670	6.1	479
tt0029671	5.6	255
tt0029672	6.3	286
tt0029673	5.7	82
tt0029675	6.3	1259
tt0029677	5.2	25
tt0029679	5.4	167
tt0029680	5.8	89
tt0029682	7.2	8856
tt0029683	5.1	20
tt0029684	6.1	228
tt0029685	7.1	663
tt0029686	6.3	579
tt0029687	6.3	35
tt0029690	5.6	21
tt0029692	6.4	87
tt0029693	6.8	34
tt0029694	5.1	310
tt0029695	6.6	1843
tt0029696	5.6	98
tt0029697	7.0	46
tt0029699	5.3	36
tt0029700	7.1	291
tt0029701	5.5	40
tt0029702	7.1	37
tt0029703	4.9	42
tt0029704	3.4	10
tt0029706	7.4	1049
tt0029707	6.0	19
tt0029708	5.1	600
tt0029709	5.8	179
tt0029710	5.2	38
tt0029711	6.2	19
tt0029712	5.9	353
tt0029714	6.6	18
tt0029715	8.2	10
tt0029716	6.9	53
tt0029720	6.4	23
tt0029722	5.9	87
tt0029725	6.1	520
tt0029726	5.6	119
tt0029728	4.8	86
tt0029729	4.0	38
tt0029730	6.3	19
tt0029731	6.8	22
tt0029733	5.5	74
tt0029734	6.3	297
tt0029735	6.1	17
tt0029736	6.3	10
tt0029737	5.9	340
tt0029738	2.4	41
tt0029740	6.4	198
tt0029742	5.9	437
tt0029744	6.7	168
tt0029745	4.9	83
tt0029747	7.6	9380
tt0029748	6.2	159
tt0029749	6.2	67
tt0029750	5.9	142
tt0029751	6.9	2034
tt0029752	6.4	685
tt0029753	7.1	15
tt0029754	6.0	423
tt0029755	6.5	38
tt0029756	5.3	50
tt0029757	6.1	169
tt0029758	6.2	51
tt0029759	6.0	20
tt0029760	5.8	166
tt0029761	6.2	504
tt0029764	5.5	221
tt0029766	6.1	80
tt0029767	5.4	32
tt0029768	5.8	65
tt0029769	6.2	130
tt0029771	4.5	38
tt0029772	5.9	65
tt0029773	5.4	191
tt0029775	6.0	117
tt0029776	7.0	55
tt0029777	6.7	33
tt0029778	6.4	112
tt0029779	6.2	31
tt0029782	5.5	164
tt0029783	4.5	63
tt0029784	5.4	117
tt0029785	5.7	385
tt0029786	6.5	866
tt0029787	5.4	34
tt0029789	6.5	540
tt0029790	6.5	189
tt0029791	7.8	20
tt0029792	7.0	35
tt0029793	5.9	94
tt0029794	6.4	81
tt0029795	6.7	644
tt0029796	5.7	399
tt0029797	6.8	770
tt0029798	7.0	40
tt0029799	5.3	320
tt0029801	5.5	154
tt0029802	6.4	221
tt0029803	5.0	24
tt0029804	5.8	279
tt0029805	5.4	139
tt0029806	6.3	284
tt0029808	7.2	8030
tt0029809	5.4	156
tt0029810	5.1	65
tt0029811	6.8	11684
tt0029812	6.4	106
tt0029813	5.8	34
tt0029814	6.8	43
tt0029815	6.6	63
tt0029816	5.9	19
tt0029817	7.1	274
tt0029818	6.3	354
tt0029819	6.7	516
tt0029820	5.6	130
tt0029821	6.4	211
tt0029822	3.8	11
tt0029824	7.0	20
tt0029825	8.0	102
tt0029826	7.2	458
tt0029829	7.1	76
tt0029830	4.7	74
tt0029831	6.9	223
tt0029832	6.6	217
tt0029833	5.4	176
tt0029836	6.0	313
tt0029837	6.0	60
tt0029838	6.6	100
tt0029839	7.5	38
tt0029840	4.2	40
tt0029841	5.7	510
tt0029842	5.6	1278
tt0029843	7.9	56657
tt0029844	7.1	2394
tt0029845	6.1	597
tt0029846	5.8	18
tt0029847	4.9	88
tt0029848	6.2	129
tt0029849	6.5	393
tt0029850	7.5	12860
tt0029852	6.8	2435
tt0029853	5.5	145
tt0029855	6.6	3500
tt0029856	6.8	274
tt0029858	6.7	10
tt0029859	6.4	19
tt0029860	5.5	31
tt0029861	6.7	708
tt0029862	5.2	55
tt0029863	6.3	11
tt0029864	7.0	3173
tt0029866	3.0	11
tt0029867	6.8	117
tt0029868	6.6	162
tt0029869	6.5	47
tt0029870	7.9	24264
tt0029871	7.6	13
tt0029872	5.6	342
tt0029873	4.7	62
tt0029876	7.6	19
tt0029877	3.1	17
tt0029878	6.1	38
tt0029879	6.2	76
tt0029880	5.7	125
tt0029882	6.3	34
tt0029884	6.7	581
tt0029885	5.8	157
tt0029887	8.0	18
tt0029890	6.9	42
tt0029892	6.3	234
tt0029894	6.4	578
tt0029895	6.5	210
tt0029896	4.6	49
tt0029897	5.5	34
tt0029898	5.5	114
tt0029899	6.5	752
tt0029902	6.2	86
tt0029903	5.8	133
tt0029906	6.1	253
tt0029908	6.9	24
tt0029910	4.5	25
tt0029911	7.1	11
tt0029912	6.1	1146
tt0029913	6.2	246
tt0029914	5.6	51
tt0029915	5.7	338
tt0029916	5.8	39
tt0029917	6.1	55
tt0029918	5.6	274
tt0029919	5.7	62
tt0029920	6.0	154
tt0029921	5.6	223
tt0029922	5.6	29
tt0029923	7.5	4798
tt0029924	5.6	671
tt0029925	5.8	326
tt0029926	6.4	532
tt0029927	6.9	910
tt0029928	5.9	56
tt0029929	7.1	5032
tt0029930	7.1	1849
tt0029931	5.7	22
tt0029932	6.5	63
tt0029935	4.8	48
tt0029936	5.9	20
tt0029937	5.3	156
tt0029938	5.4	60
tt0029939	5.7	118
tt0029940	5.9	833
tt0029941	5.7	226
tt0029942	7.2	6712
tt0029943	7.5	3542
tt0029944	6.3	58
tt0029945	5.1	177
tt0029946	6.9	69
tt0029947	7.8	68875
tt0029948	6.0	264
tt0029949	6.2	568
tt0029950	6.6	829
tt0029951	6.0	753
tt0029952	5.8	740
tt0029953	7.1	271
tt0029954	6.2	84
tt0029955	5.6	80
tt0029956	6.3	79
tt0029957	7.5	8773
tt0029958	7.1	21
tt0029959	6.4	77
tt0029960	3.9	34
tt0029961	5.3	168
tt0029962	5.8	134
tt0029964	5.0	134
tt0029965	6.1	40
tt0029967	6.9	72
tt0029968	5.8	42
tt0029969	5.6	299
tt0029970	5.9	77
tt0029971	6.9	4542
tt0029972	6.5	144
tt0029973	6.6	12
tt0029974	7.8	37
tt0029975	4.1	12
tt0029976	6.5	189
tt0029977	5.5	14
tt0029978	5.6	5
tt0029979	4.5	41
tt0029982	6.2	214
tt0029983	5.5	20
tt0029984	6.7	1922
tt0029985	5.9	148
tt0029986	6.3	167
tt0029989	4.5	1135
tt0029990	4.9	17
tt0029991	7.4	22
tt0029992	7.5	9429
tt0029993	6.3	341
tt0029994	5.6	135
tt0029995	7.0	2507
tt0029996	6.6	36
tt0029997	4.9	8
tt0029998	6.2	29
tt0029999	5.8	141
tt0030000	6.3	95
tt0030001	6.1	29
tt0030002	6.0	597
tt0030003	6.9	15
tt0030004	6.8	32
tt0030005	5.3	56
tt0030006	6.0	144
tt0030007	5.6	447
tt0030010	6.1	256
tt0030011	7.0	167
tt0030013	5.8	197
tt0030014	6.7	229
tt0030015	6.4	42
tt0030016	6.1	251
tt0030017	6.0	105
tt0030018	6.5	1944
tt0030019	5.7	377
tt0030020	6.3	385
tt0030021	6.2	263
tt0030022	6.1	333
tt0030023	4.7	93
tt0030025	6.1	123
tt0030026	6.5	1537
tt0030027	6.8	31
tt0030028	6.4	63
tt0030029	6.1	146
tt0030031	6.7	470
tt0030032	6.6	53
tt0030033	6.9	677
tt0030034	7.0	735
tt0030035	6.8	946
tt0030036	6.4	19
tt0030037	6.3	247
tt0030039	6.4	308
tt0030041	4.9	142
tt0030043	6.7	379
tt0030044	7.5	3578
tt0030045	5.3	167
tt0030046	5.9	323
tt0030049	5.1	77
tt0030050	1.6	11
tt0030051	5.7	65
tt0030052	5.6	48
tt0030055	7.2	829
tt0030056	6.2	34
tt0030057	5.7	344
tt0030059	6.3	453
tt0030061	6.8	14
tt0030062	7.3	994
tt0030063	6.6	1741
tt0030065	5.7	31
tt0030066	5.7	500
tt0030068	6.8	989
tt0030069	6.6	1447
tt0030070	6.9	1453
tt0030071	7.0	8
tt0030074	5.7	220
tt0030075	5.6	11
tt0030076	5.8	39
tt0030077	5.3	28
tt0030078	5.9	111
tt0030079	6.2	489
tt0030080	6.9	16
tt0030081	3.0	41
tt0030082	6.3	993
tt0030083	6.1	33
tt0030084	6.1	11
tt0030085	4.7	13
tt0030086	2.8	34
tt0030089	5.4	442
tt0030090	6.4	192
tt0030091	5.7	45
tt0030092	6.6	792
tt0030094	6.0	8
tt0030095	7.0	49
tt0030096	5.9	24
tt0030097	7.0	13
tt0030099	5.6	25
tt0030100	7.0	334
tt0030103	6.2	68
tt0030106	5.6	7
tt0030107	6.1	84
tt0030108	6.2	700
tt0030109	5.0	117
tt0030111	5.0	161
tt0030112	5.9	61
tt0030114	5.9	15
tt0030115	6.2	23
tt0030117	6.0	15
tt0030118	8.1	32
tt0030119	6.5	695
tt0030120	6.6	713
tt0030122	5.5	29
tt0030123	7.0	147
tt0030125	6.7	33
tt0030126	5.6	82
tt0030127	7.5	2584
tt0030128	7.1	3995
tt0030129	6.4	270
tt0030133	6.7	137
tt0030135	6.1	251
tt0030136	5.1	137
tt0030137	6.8	97
tt0030138	6.9	1112
tt0030139	7.1	571
tt0030140	4.9	52
